_id,account_id,approximate_localization.lat,approximate_localization.lon,censored_text,cluster,content,content_not_full,content_translated,date,is_real,localization_missing,not_in_poland,photos_urls,rating,response_content,type_of_object
63f2c7baefabb06abe300238,63e546f98f7e73edc59138cb,49.8,18.8,false,Transport,Fajna stacja i miła obsługa,false,false,2019-02-10T20:19:39.665Z,true,false,false,[],5,null,Stacja paliw
63f2c7beefabb06abe30023a,63e546f98f7e73edc59138cb,49.8,19.1,false,Other services,Fajnie,false,false,2019-02-10T20:19:39.861Z,true,false,false,[],4,null,Siedziba firmy
63f2c7c1efabb06abe30023c,63e546f98f7e73edc59138cb,51.8,20.8,false,Shops,Mila obsługa ale na rozladunki trzeba chwilę czekac,false,false,2019-02-10T20:19:40.044Z,true,false,false,[],5,null,Opakowania
63f2c7c5efabb06abe30023e,63e546f98f7e73edc59138cb,54.1,18,false,Suppliers,Fajnie tylko czasami długo czeka się na rozładunek,false,false,2019-02-10T20:19:40.224Z,true,false,false,[],5,null,Hurtownia spożywcza
63f2c7c9efabb06abe300240,63e546f98f7e73edc59138cb,53,18.7,false,Automotive,Dobra stacja diagnostyczna,false,false,2019-02-10T20:19:40.415Z,true,false,false,[],5,null,Stacja kontroli pojazdów
63f2c7ccefabb06abe300242,63e546f98f7e73edc59138cb,53.3,15,false,Automotive,Szybkie załadunku palet i ogólnie to spoko,false,false,2019-02-10T20:19:40.607Z,true,false,false,[],5,null,Produkcja części samochodowych
63f2c7d0efabb06abe300244,63e546f98f7e73edc59138cb,52.7,15.3,false,Shops,Szybkie rozladunki a jak się dogadasz z właścicielem to nawet p 19 towar ściągnie,false,false,2019-02-10T20:19:40.806Z,true,false,false,[],5,null,Sklep z glazurą
63f2c7d3efabb06abe300246,63e546f98f7e73edc59138cb,52.1,19.5,false,Transport,Fajne miejsce na odpoczynek w podróży,false,false,2019-02-10T20:19:41.013Z,true,false,false,[],5,null,Punkt obsługi podróżnych
63f2c7d7efabb06abe300248,63e546f98f7e73edc59138cb,51,21.1,false,Suppliers,W miarę szybkie rozladunki,false,false,2019-02-10T20:19:41.199Z,true,false,false,[],5,null,Producent mięsa i wędlin
63f2c7e3efabb06abe30024a,63e546f98f7e73edc59138cb,54,18.5,false,Transport,Fajna stacja,false,false,2019-02-10T20:19:41.650Z,true,false,false,[],5,null,Stacja paliw
63f2c7e6efabb06abe30024c,63e546f98f7e73edc59138cb,54.4,18.7,false,Gastronomy,Dobre jedzenie,false,false,2019-02-10T20:19:41.846Z,true,false,false,[],4,null,Catering
63f2c7eaefabb06abe30024e,63e546f98f7e73edc59138cb,54.4,18.7,false,Other services,Ogólnie wszystko fajnie tylko na rozładunek długo się czeka,false,false,2019-02-10T20:19:42.028Z,true,false,false,[],4,null,Siedziba firmy
63f2c7edefabb06abe300250,63e546f98f7e73edc59138cb,53.6,18.6,false,Institutions,Fajne miejsce na zrobienie pauzy,false,false,2019-02-10T20:19:42.201Z,true,false,false,[],5,null,Parking
63f2c7f3efabb06abe300252,63e546f98f7e73edc59138cb,54.2,18.6,false,Transport,Fajna stacja tylko przeważnie nie ma miejsca na zrobienie pauzy,false,false,2019-02-10T20:19:42.573Z,true,false,false,[],5,null,Stacja paliw
63f2c7f7efabb06abe300254,63e546f98f7e73edc59138cb,54.1,18,false,Shops,Fajna drogeria,false,false,2019-02-10T20:19:42.820Z,true,false,false,[],5,null,Drogeria
63f2c7faefabb06abe300256,63e546f98f7e73edc59138cb,54.1,18,false,Shops,Fajny sklep i miła obsługa,false,false,2019-02-10T20:19:43.015Z,true,false,false,[],5,null,Sklep RTV
63f2c7feefabb06abe300258,63e546f98f7e73edc59138cb,54.1,18,false,Shops,Fajne miejsce,false,false,2019-02-10T20:19:43.207Z,true,false,false,[],5,null,Sklep z telefonami komórkowymi
63f2c801efabb06abe30025a,63e546f98f7e73edc59138cb,54.1,18,false,Shops,Fajny sklep,false,false,2019-02-10T20:19:43.393Z,true,false,false,[],5,null,Sklep z telefonami komórkowymi
63f2c805efabb06abe30025c,63e546f98f7e73edc59138cb,53.9,18.4,false,Nature,Fajne jezioro,false,false,2019-02-10T20:19:43.654Z,true,false,false,[],5,null,Jezioro
63f2c809efabb06abe30025e,63e546f98f7e73edc59138cb,,,false,Nature,Ładna rzeka,false,false,2019-02-10T20:19:51.450Z,true,true,false,[],5,null,Rzeka
63f2c80eefabb06abe300260,63e546f98f7e73edc59138cb,54.1,18,false,Suppliers,Fajny salon tylko niektórzy doradzcy mało ogarnięci,false,false,2019-02-10T20:19:51.791Z,true,false,false,[],4,null,Dostawca usług telekomunikacyjnych
63f2c814efabb06abe300262,63e546f98f7e73edc59138cb,54.4,18.5,false,Other services,Fajne miejsce,false,false,2019-02-10T20:19:52.180Z,true,false,false,[],5,null,Leasing samochodów
63f2c818efabb06abe300264,63e546f98f7e73edc59138cb,54.1,18,false,Shops,Fajny sklep,false,false,2019-02-10T20:19:52.362Z,true,false,false,[],5,null,Sklep z zabawkami
63f2c81cefabb06abe300266,63e546f98f7e73edc59138cb,54,18.2,false,Lodging,Fajne miejsce,false,false,2019-02-10T20:19:52.547Z,true,false,false,[],5,null,Hotel
63f2c81fefabb06abe300268,63e546f98f7e73edc59138cb,54,18.2,false,Other services,Bardzo dobry warsztat,false,false,2019-02-10T20:19:52.754Z,true,false,false,[],5,null,Siedziba firmy
63f2c823efabb06abe30026a,63e546f98f7e73edc59138cb,54.4,18.5,false,Transport,Fajna stacja,false,false,2019-02-10T20:19:52.949Z,true,false,false,[],5,null,Stacja paliw
63f2c826efabb06abe30026c,63e546f98f7e73edc59138cb,,,false,Nature,Fajne jezioro,false,false,2019-02-10T20:19:52.957Z,true,true,false,[],5,null,Jezioro
63f2c82aefabb06abe30026e,63e546f98f7e73edc59138cb,53.9,18.3,false,Gastronomy,Super kiełbaski z grilla,false,false,2019-02-10T20:19:53.152Z,true,false,false,[],5,null,Bar
63f2c82defabb06abe300270,63e546f98f7e73edc59138cb,54.1,18,false,Gastronomy,Bardzo pyszny kebab,false,false,2019-02-10T20:19:53.367Z,true,false,false,[],5,null,Restauracja
63f2c831efabb06abe300272,63e546f98f7e73edc59138cb,54.1,18,false,Automotive,Miła obsługa,false,false,2019-02-10T20:19:53.579Z,true,false,false,[],5,null,Sklep samochodowy
63f2c835efabb06abe300274,63e546f98f7e73edc59138cb,54.3,18.6,false,Shops,Fajne miejsce,false,false,2019-02-10T20:19:53.762Z,true,false,false,[],5,null,Sklep z odzieżą męską
63f2c838efabb06abe300276,63e546f98f7e73edc59138cb,54.3,18.6,false,Shops,Fajne miejsce na szybkie zakupy i otwarte w wszystkie niedzielę,false,false,2019-02-10T20:19:53.946Z,true,false,false,[],5,null,Sklep spożywczy
63f2c83cefabb06abe300278,63e546f98f7e73edc59138cb,,,false,Nature,Fajne miejsce,false,false,2019-02-10T20:19:53.956Z,true,true,false,[],5,null,Mountain range
63f2c83fefabb06abe30027a,63e546f98f7e73edc59138cb,54.3,18.6,false,Leisure,Fajne miejsce,false,false,2019-02-10T20:19:54.139Z,true,false,false,[],5,null,Klub tenisowy
63f2c843efabb06abe30027c,63e546f98f7e73edc59138cb,53.5,18.7,false,Gastronomy,Pyszne jedzenie,false,false,2019-02-10T20:19:54.334Z,true,false,false,[],5,null,Restauracja
63f2c846efabb06abe30027e,63e546f98f7e73edc59138cb,52.2,15.8,false,Suppliers,Długi czas oczekiwania na rozładunek,false,false,2019-02-10T20:19:54.542Z,true,false,false,[],4,null,Dostawca palet
63f2c84aefabb06abe300280,63e546f98f7e73edc59138cb,53.4,18.3,false,Automotive,Bardzo dobrze myją dokładnie i auto zawsze jest czyste,false,false,2019-02-10T20:19:54.735Z,true,false,false,[],5,null,Myjnia samochodowa
63f2c84eefabb06abe300282,63e546f98f7e73edc59138cb,52.2,19.4,false,Suppliers,Szybkie rozladunki,false,false,2019-02-10T20:19:54.926Z,true,false,false,[],5,null,Producent mięsa i wędlin
63f2c851efabb06abe300284,63e546f98f7e73edc59138cb,53.4,18.4,false,Transport,Fajna stacja tylko mają 3 miejsca parkingowe dla dużych i jeszcze każą sobie za nie placic 20 zł,false,false,2019-02-10T20:19:55.117Z,true,false,false,[],4,null,Stacja paliw
63f2c855efabb06abe300286,63e546f98f7e73edc59138cb,51.7,18,false,Suppliers,W miarę szybkie załadunku,false,false,2019-02-10T20:19:55.309Z,true,false,false,[],5,null,Dostawca materiałów budowlanych
63f2c858efabb06abe300288,63e546f98f7e73edc59138cb,52.9,18.2,false,Transport,Fajna stacja paliw .,false,false,2019-02-10T20:19:55.518Z,true,false,false,[],5,null,Stacja paliw
63f2c85cefabb06abe30028a,63e546f98f7e73edc59138cb,51.9,18.1,false,Transport,Fajna stacja i miła obsługa,false,false,2019-02-10T20:19:55.716Z,true,false,false,[],5,null,Stacja paliw
63f2c860efabb06abe30028c,63e546f98f7e73edc59138cb,53.5,18.7,false,Transport,Fajna stacja miła obsługa,false,false,2019-02-10T20:19:55.897Z,true,false,false,[],5,null,Stacja paliw
63f2c867efabb06abe30028e,63e546f98f7e73edc59138cb,53.9,18.1,false,Leisure,Pstrągi przepyszne i obsługa miła 2 XC,false,false,2019-02-10T20:19:56.491Z,true,false,false,[],5,null,Biuro organizujące spływy kajakowe
63f2c86befabb06abe300290,63e546f98f7e73edc59138cb,54.1,18,false,Shops,Fajny sklep,false,false,2019-02-10T20:19:56.695Z,true,false,false,[],5,null,Dyskont spożywczy
63f2c877efabb06abe300292,63e546f98f7e73edc59138cb,53,15.7,false,Transport,Fajna stacja i miła obsługa,false,false,2019-02-10T20:19:57.155Z,true,false,false,[],5,null,Stacja paliw
63f2c87aefabb06abe300294,63e546f98f7e73edc59138cb,53.1,18.1,false,Shops,W miarę szybko zaladowali makulaturę i obsluga miła,false,false,2019-02-10T20:19:57.352Z,true,false,false,[],5,null,Hipermarket
63f2c87eefabb06abe300296,63e546f98f7e73edc59138cb,52.8,17,false,Gastronomy,Szybki rozładunek kartonów,false,false,2019-02-10T20:19:57.585Z,true,false,false,[],5,null,Mrożonki
63f2c882efabb06abe300298,63e546f98f7e73edc59138cb,54,18.5,false,Shops,Fajny sklep,false,false,2019-02-10T20:19:57.774Z,true,false,false,[],4,null,Sklep dla majsterkowiczów
63f2c885efabb06abe30029a,63e546f98f7e73edc59138cb,54.1,17.9,false,Constructions,Fajny sklep i miła obsługa,false,false,2019-02-10T20:19:57.955Z,true,false,false,[],5,null,Skład materiałów budowlanych
63f2c889efabb06abe30029c,63e546f98f7e73edc59138cb,53.6,20.1,false,Institutions,Fajne miejsce,false,false,2019-02-10T20:19:58.180Z,true,false,false,[],5,null,Parking publiczny
63f2c88cefabb06abe30029e,63e546f98f7e73edc59138cb,53.1,17.9,false,Gastronomy,Dobre jedzenie,false,false,2019-02-10T20:19:58.466Z,true,false,false,[],4,null,Restauracja
63f2c890efabb06abe3002a0,63e546f98f7e73edc59138cb,52.3,17.6,false,Shops,Godzinę czekałem na wjazd pod załadunek chociaż byłem zgodnie z awizacja,false,false,2019-02-10T20:19:58.671Z,true,false,false,[],5,null,Opakowania
63f2c893efabb06abe3002a2,63e546f98f7e73edc59138cb,53.1,18.7,false,Shops,Szybki zaladunek  i miła obsługa jestem Mike zaskoczony,false,false,2019-02-10T20:19:58.860Z,true,false,false,[],5,null,Opakowania
63f2c897efabb06abe3002a4,63e546f98f7e73edc59138cb,54.3,18.6,false,Shops,Rozladunki w miarę szybkie tylko chłopaki sprzętu porządnego nie mają do rozładunku,false,false,2019-02-10T20:19:59.043Z,true,false,false,[],5,null,Opakowania
63f2c89befabb06abe3002a6,63e546f98f7e73edc59138cb,,,false,Nature,Piękne jezioro woda czysta i dużo ryb,false,false,2019-02-10T20:19:59.051Z,true,true,false,[],5,null,Jezioro
63f2c89eefabb06abe3002a8,63e546f98f7e73edc59138cb,54.2,18.6,false,Transport,Fajne miejsce,false,false,2019-02-10T20:19:59.237Z,true,false,false,[],5,null,Punkt obsługi podróżnych przy drodze płatnej
63f2c8a2efabb06abe3002aa,63e546f98f7e73edc59138cb,52.3,20.1,false,Transport,Fajne miejsce,false,false,2019-02-10T20:19:59.421Z,true,false,false,[],5,null,Stacja paliw
63f2c8a5efabb06abe3002ac,63e546f98f7e73edc59138cb,53.4,18.5,false,Transport,Fajna stacja tylko parking dla ciężarówek mógłby być większy,false,false,2019-02-10T20:19:59.628Z,true,false,false,[],5,null,Stacja paliw
63f2c8a9efabb06abe3002ae,63e546f98f7e73edc59138cb,52.8,18.1,false,Other services,Załadunek w miare  poszedł tylko na papiery trzeba długo czekać,false,false,2019-02-10T20:19:59.886Z,true,false,false,[],4,null,Siedziba firmy
63f2c8adefabb06abe3002b0,63e546f98f7e73edc59138cb,53.4,14.7,false,Other services,Długo trzeba czekać na załadunek,false,false,2019-02-10T20:20:00.075Z,true,false,false,[],3,null,Magazyn
63f2c8b0efabb06abe3002b2,63e546f98f7e73edc59138cb,54.1,18,false,Lodging,Pyszne pierogi,false,false,2019-02-10T20:20:00.253Z,true,false,false,[],5,null,Hotel
63f2c8b4efabb06abe3002b4,63e546f98f7e73edc59138cb,51.9,20.9,false,Automotive,Fajne miejsce,false,false,2019-02-10T20:20:00.432Z,true,false,false,[],5,null,Sklep samochodowy
63f2c8b7efabb06abe3002b6,63e546f98f7e73edc59138cb,52,20.5,false,Suppliers,Szybki rozładunek jak akurat aut nie mają,false,false,2019-02-10T20:20:00.633Z,true,false,false,[],5,null,Producent opakowań
63f2c8bbefabb06abe3002b8,63e546f98f7e73edc59138cb,53,15.2,false,Other services,Długie oczekiwanie na rozładunek i trudny dojazd,false,false,2019-02-10T20:20:00.809Z,true,false,false,[],4,null,Siedziba firmy
63f2c8beefabb06abe3002ba,63e546f98f7e73edc59138cb,52.5,17.6,false,Transport,Fajne miejsce na odpoczynek w drodze,false,false,2019-02-10T20:20:00.971Z,true,false,false,[],5,null,Punkt obsługi podróżnych
63f2c8c2efabb06abe3002bc,63e546f98f7e73edc59138cb,53.2,18.6,false,Shops,Szybkie zaladunki i miła obsługa,false,false,2019-02-10T20:20:01.156Z,true,false,false,[],5,null,Opakowania
63f2c8c6efabb06abe3002be,63e546f98f7e73edc59138cb,52.5,16.9,false,Suppliers,Szybkie rozladunki i miła obsługa,false,false,2019-02-10T20:20:01.370Z,true,false,false,[],5,null,Fabryka czekolady
63f2c8c9efabb06abe3002c0,63e546f98f7e73edc59138cb,52.8,18.8,false,Transport,Fajne miejsce na odpoczynek od drogi,false,false,2019-02-10T20:20:01.557Z,true,false,false,[],5,null,Stacja paliw
63f2c8cdefabb06abe3002c2,63e546f98f7e73edc59138cb,54.1,18,false,Gastronomy,Pyszne pizzę,false,false,2019-02-10T20:20:01.759Z,true,false,false,[],5,null,Restauracja
63f2c8d0efabb06abe3002c4,63e546f98f7e73edc59138cb,53.4,18.4,false,Shops,Fajny sklep,false,false,2019-02-10T20:20:01.942Z,true,false,false,[],5,null,Sklep z żaluzjami
63f2c8d6efabb06abe3002c6,63e546f98f7e73edc59138cb,53.6,19.3,false,Transport,Fajne miejsce na odpoczynek cisza i spokój,false,false,2019-02-10T20:20:02.136Z,true,false,false,[],5,null,Stacja paliw
63f2c8dcefabb06abe3002c8,63e546f98f7e73edc59138cb,54.1,18,false,Other services,Szybka i miła obsługa,false,false,2019-02-10T20:20:02.332Z,true,false,false,[],5,null,Reklama świetlna
63f2c8dfefabb06abe3002ca,63e546f98f7e73edc59138cb,54.4,18.5,false,Other services,Fajne miejsce,false,false,2019-02-10T20:20:02.526Z,true,false,false,[],5,null,Magazyn
63f2c8e3efabb06abe3002cc,63e546f98f7e73edc59138cb,52.5,15.8,false,Suppliers,Rozładunek w miarę idzie ale nie ma kolejki jak swój przyjedzie to bez kolejki go biorą,false,false,2019-02-10T20:20:02.739Z,true,false,false,[],4,null,Dostawca palet
63f2c8e6efabb06abe3002ce,63e546f98f7e73edc59138cb,52.2,19.5,false,Transport,Fajna stacja na zrobienie pauzy. Cisza i spokój .,false,false,2019-02-10T20:20:02.937Z,true,false,false,[],5,null,Stacja paliw
63f2c8f3efabb06abe3002d0,63e546f98f7e73edc59138cb,54,17.8,false,Transport,Fajne miejsce na odpoczynek w trasie,false,false,2019-02-10T20:20:03.325Z,true,false,false,[],5,null,Stacja paliw
63f2c8f6efabb06abe3002d2,63e546f98f7e73edc59138cb,,,false,Nature,Fajne miejsce na odpoczynek i łowienie ryb,false,false,2019-02-10T20:20:03.333Z,true,true,false,[],4,null,Jezioro
63f2c8faefabb06abe3002d4,63e546f98f7e73edc59138cb,52,21.3,false,Transport,Fajna stacja na zrobienie pauzy i odpoczynek,false,false,2019-02-10T20:20:03.513Z,true,false,false,[],5,null,Stacja paliw
63f2c8fdefabb06abe3002d6,63e546f98f7e73edc59138cb,54.1,18.2,false,Constructions,Fajne targi,false,false,2019-02-10T20:20:03.718Z,true,false,false,[],4,null,Usługi rolnicze
63f2c901efabb06abe3002d8,63e546f98f7e73edc59138cb,54.8,18.3,false,Gastronomy,Szybkie rizladunki,false,false,2019-02-10T20:20:03.900Z,true,false,false,[],5,null,Przetwórstwo rybne
63f2c904efabb06abe3002da,63e546f98f7e73edc59138cb,54.4,18.5,false,Shops,W miarę szybkie rozładunku i miła obsługa,false,false,2019-02-10T20:20:04.084Z,true,false,false,[],5,null,Opakowania
63f2c908efabb06abe3002dc,63e546f98f7e73edc59138cb,54.1,17.5,false,Shops,Szybki rozładunek i miła obsługa,false,false,2019-02-10T20:20:04.268Z,true,false,false,[],5,null,Sprzedaż hurtowa warzyw
63f2c90cefabb06abe3002de,63e546f98f7e73edc59138cb,54.1,18.1,false,Lodging,Dobre jedzenie,false,false,2019-02-10T20:20:04.464Z,true,false,false,[],5,null,Hotel
63f2c90fefabb06abe3002e0,63e546f98f7e73edc59138cb,52.3,18.3,false,Other services,Długo się czeka na rozładunek,false,false,2019-02-10T20:20:04.763Z,true,false,false,[],4,null,Siedziba firmy
63f2c913efabb06abe3002e2,63e546f98f7e73edc59138cb,52.7,18.2,false,Constructions,W miarę szybkie zaladunki ale z papierami to problem czasami mają,false,false,2019-02-10T20:20:04.958Z,true,false,false,[],5,null,Wyposażenie łazienek
63f2c916efabb06abe3002e4,63e546f98f7e73edc59138cb,53.3,18.5,false,Transport,Fajna stacja na pauze,false,false,2019-02-10T20:20:05.132Z,true,false,false,[],5,null,Stacja paliw
63f2c91aefabb06abe3002e6,63e546f98f7e73edc59138cb,54.1,18,false,Gastronomy,Dobre jedzenie,false,false,2019-02-10T20:20:05.307Z,true,false,false,[],5,null,Restauracja
63f2c91defabb06abe3002e8,63e546f98f7e73edc59138cb,53.4,18.3,false,Shops,Miła obsługa i w miarę szybkie naprawy,false,false,2019-02-10T20:20:05.494Z,true,false,false,[],5,null,Sklep z akcesoriami do ciężarówek
63f2c921efabb06abe3002ea,63e546f98f7e73edc59138cb,51.6,19,false,Shops,Szybkie rozladunki,false,false,2019-02-10T20:20:05.675Z,true,false,false,[],5,null,Opakowania
63f2c925efabb06abe3002ec,63e546f98f7e73edc59138cb,53.6,17.8,false,Transport,Fajna stacja,false,false,2019-02-10T20:20:05.866Z,true,false,false,[],5,null,Stacja paliw
63f2c928efabb06abe3002ee,63e546f98f7e73edc59138cb,54.1,17.8,false,Transport,Fajne miejsce na szybkie zakupy i zrobienie pauzy,false,false,2019-02-10T20:20:06.032Z,true,false,false,[],5,null,Stacja paliw
63f2c934efabb06abe3002f0,63e546f98f7e73edc59138cb,54.4,17.1,false,Lodging,W miarę szybkie rozładunku,false,false,2019-02-10T20:20:06.392Z,true,false,false,[],4,null,Hotel
63f2c938efabb06abe3002f2,63e546f98f7e73edc59138cb,54.1,17.9,false,Medical,W miarę to tu idzie,false,false,2019-02-10T20:20:06.588Z,true,false,false,[],4,null,Szpital ogólny
63f2c93befabb06abe3002f4,63e546f98f7e73edc59138cb,54.3,18.5,false,Nature,Fajne miejsce na spędzenie wolnego czasu z dziećmi,false,false,2019-02-10T20:20:06.767Z,true,false,false,[],5,null,Park
63f2c93fefabb06abe3002f6,63e546f98f7e73edc59138cb,53.1,18.6,false,Other services,Szybkie zaladunki jeżeli się jest na awozacja,false,false,2019-02-10T20:20:06.958Z,true,false,false,[],5,null,Usługi logistyczne
63f2c943efabb06abe3002f8,63e546f98f7e73edc59138cb,54,18.5,false,Transport,Fajna stacja paliw,false,false,2019-02-10T20:20:07.173Z,true,false,false,[],5,null,Stacja paliw
63f2c946efabb06abe3002fa,63e546f98f7e73edc59138cb,51,22.2,false,Gastronomy,Fajne miejsce,false,false,2019-02-10T20:20:07.365Z,true,false,false,[],5,null,Przetwórstwo owoców i warzyw
63f2c94aefabb06abe3002fc,63e546f98f7e73edc59138cb,54.1,18,false,Automotive,Szybko chłopaki uwijają się z robota tylko czasami trzeba chwilę odstać,false,false,2019-02-10T20:20:07.549Z,true,false,false,[],5,null,Wulkanizacja
63f2c94defabb06abe3002fe,63e546f98f7e73edc59138cb,52.9,10,false,Shops,Fajne miejsce na szybkie zakupy,false,false,2019-02-10T20:20:07.730Z,true,false,true,[],5,null,Supermarket
63f2c951efabb06abe300300,63e546f98f7e73edc59138cb,53.3,15.5,false,Transport,Fajna stacja paliw,false,false,2019-02-10T20:20:07.910Z,true,false,false,[],5,null,Stacja paliw
63f2c955efabb06abe300302,63e546f98f7e73edc59138cb,53.3,15.5,false,Leisure,Ładne widoki,false,false,2019-02-10T20:20:08.101Z,true,false,false,[],5,null,Punkt widokowy
63f2c958efabb06abe300304,63e546f98f7e73edc59138cb,54.1,18,false,Automotive,Dobra jakość obsługi,false,false,2019-02-10T20:20:08.310Z,true,false,false,[],5,null,Stacja kontroli pojazdów
63f2c95cefabb06abe300306,63e546f98f7e73edc59138cb,54.1,18,false,Shops,Fajne miejsce na zakupy,false,false,2019-02-10T20:20:08.529Z,true,false,false,[],5,null,Sklep sportowy
63f2c95fefabb06abe300308,63e546f98f7e73edc59138cb,53.7,17.3,false,Lodging,Dobre jedzenie ale drogie i duży ruch,false,false,2019-02-10T20:20:08.709Z,true,false,false,[],4,null,Hotel
63f2c963efabb06abe30030a,63e546f98f7e73edc59138cb,53.9,18.3,false,Automotive,Dobra jakość obsługi,false,false,2019-02-10T20:20:09.004Z,true,false,false,[],5,null,Stacja kontroli pojazdów
63f2c966efabb06abe30030c,63e546f98f7e73edc59138cb,53.9,18.2,false,Gastronomy,Bardzo pyszne jedzenie wogole grochówka jest mega,false,false,2019-02-10T20:20:09.230Z,true,false,false,[],5,null,Bar
63f2c96aefabb06abe30030e,63e546f98f7e73edc59138cb,52.9,10,false,Shops,Duży wybór alkoholi,false,false,2019-02-10T20:20:09.517Z,true,false,true,[],5,null,Sklep monopolowy
63f2c96eefabb06abe300310,63e546f98f7e73edc59138cb,54.1,18,false,Gastronomy,Dobre żarcie,false,false,2019-02-10T20:20:09.709Z,true,false,false,[],5,null,Bar
63f2c971efabb06abe300312,63e546f98f7e73edc59138cb,53,9.9,false,Repairs,Dobry mechanik,false,false,2019-02-10T20:20:09.900Z,true,false,true,[],5,null,Warsztat samochodowy
63f2c975efabb06abe300314,63e546f98f7e73edc59138cb,54,17.8,false,Lodging,Fajne miejsce,false,false,2019-02-10T20:20:10.095Z,true,false,false,[],5,null,Agroturystyka
63f2c978efabb06abe300316,63e546f98f7e73edc59138cb,52.7,14.7,false,Gastronomy,Dobre jedzenie i tanie,false,false,2019-02-10T20:20:10.298Z,true,false,false,[],4,null,Restauracja
63f2c97cefabb06abe300318,63e546f98f7e73edc59138cb,54.1,18,false,Shops,Fajne miejsce na szybkie zakupy,false,false,2019-02-10T20:20:10.507Z,true,false,false,[],5,null,Dyskont spożywczy
63f2c980efabb06abe30031a,63e546f98f7e73edc59138cb,53,9.8,false,Shops,Fajne miejsce,false,false,2019-02-10T20:20:10.698Z,true,false,true,[],5,null,Centrum handlowe
63f2c983efabb06abe30031c,63e546f98f7e73edc59138cb,53.2,16.6,false,Gastronomy,Fajne latynoski,false,false,2019-02-10T20:20:10.869Z,true,false,false,[],5,null,Bar
63f2c987efabb06abe30031e,63e546f98f7e73edc59138cb,,,false,Nature,Fajne miejsce na ognisko i łowienie ryb,false,false,2019-02-10T20:20:10.877Z,true,true,false,[],5,null,Jezioro
63f2c98aefabb06abe300320,63e546f98f7e73edc59138cb,54,18.2,false,Legal,Miła obsługa,false,false,2019-02-10T20:20:11.104Z,true,false,false,[],5,null,Agencja ubezpieczeniowa
63f2c98eefabb06abe300322,63e546f98f7e73edc59138cb,53,9.8,false,Lodging,Fajne miejsce na szybkie zakupy,false,false,2019-02-10T20:20:11.243Z,true,false,true,[],5,null,Hotel
63f2c992efabb06abe300324,63e546f98f7e73edc59138cb,52.8,10.1,false,Lodging,Pyszny kebab,false,false,2019-02-10T20:20:11.427Z,true,false,true,[],5,null,Hotel
63f2c995efabb06abe300326,63e546f98f7e73edc59138cb,53.1,19.9,false,Shops,Fajne miejsce,false,false,2019-02-10T20:20:11.609Z,true,false,false,[],5,null,Gospodarstwo rolne
63f2c999efabb06abe300328,63e546f98f7e73edc59138cb,54,18.5,false,Medical,Dostępne wszystkie lekarstwa,false,false,2019-02-10T20:20:11.814Z,true,false,false,[],5,null,Apteka
63f2c99cefabb06abe30032a,63e546f98f7e73edc59138cb,54,18.2,false,Nature,Fajne jezioro na połów ryb,false,false,2019-02-10T20:20:11.954Z,true,false,false,[],5,null,Jezioro
63f2c9a0efabb06abe30032c,63e546f98f7e73edc59138cb,54,18.5,false,Gastronomy,Fajne miejsce na szybkie jedzenie,false,false,2019-02-10T20:20:12.154Z,true,false,false,[],5,null,Restauracja
63f2c9a4efabb06abe30032e,63e546f98f7e73edc59138cb,53.3,15.6,false,Shops,Fajne miejsce na szybkie zakupy,false,false,2019-02-10T20:20:12.347Z,true,false,false,[],5,null,Dyskont spożywczy
63f2c9a7efabb06abe300330,63e546f98f7e73edc59138cb,52.2,19.5,false,Transport,Fajne miejsce na zrobienie pauzy,false,false,2019-02-10T20:20:12.598Z,true,false,false,[],5,null,Punkt obsługi podróżnych
63f2c9abefabb06abe300332,63e546f98f7e73edc59138cb,52.8,10.1,false,Gastronomy,Hg ffffg,false,false,2019-02-10T20:20:12.788Z,true,false,true,[],5,null,Kuchnia turecka
63f2c9aeefabb06abe300334,63e546f98f7e73edc59138cb,52.3,17.6,false,Other services,Szybkie rozladunki,false,false,2019-02-10T20:20:12.985Z,true,false,false,[],5,null,Siedziba firmy
63f2c9b2efabb06abe300336,63e546f98f7e73edc59138cb,53.1,18.6,false,Other services,Szybkie zaladunki,false,false,2019-02-10T20:20:13.165Z,true,false,false,[],5,null,Usługi logistyczne
63f2c9b6efabb06abe300338,63e546f98f7e73edc59138cb,51.7,15.8,false,Other services,"S,ybkie rozladunki i miła obsługa",false,false,2019-02-10T20:20:13.375Z,true,false,false,[],5,null,Siedziba firmy
63f2c9b9efabb06abe30033a,63e546f98f7e73edc59138cb,53.4,18.3,false,Shops,Szybkie zaladunki i rozladunki,false,false,2018-02-10T20:20:13.608Z,true,false,false,[],5,null,Opakowania
63f2c9bdefabb06abe30033c,63e546f98f7e73edc59138cb,51.9,19.9,false,Other services,Szybkie rozladunki i miła obsługa,false,false,2018-02-10T20:20:13.791Z,true,false,false,[],5,null,Siedziba firmy
63f2c9c0efabb06abe30033e,63e546f98f7e73edc59138cb,52.7,20,false,Transport,Fajne miejsce na zrobienie pauzy,false,false,2018-02-10T20:20:13.961Z,true,false,false,[],5,null,Stacja paliw
63f2c9c4efabb06abe300340,63e546f98f7e73edc59138cb,51.9,20.1,false,Transport,Fajne miejsce na zrobienie pauzy,false,false,2018-02-10T20:20:14.163Z,true,false,false,[],5,null,Stacja paliw
